Word,NoteID,CanonicalWord,British,American,MeaningPrimary,ExampleSentence,ExampleTranslation,LearnerLevel,Sources,SourceBooks,Tags
see a film,KV000464,see a film,,,看电影,We see a film at the cinema.,我们在电影院看电影。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
go boating,KV000465,go boating,,,去划船,We go boating on the lake.,我们在湖上划船。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
busy,KV000466,busy,[ˈbɪzi],[ˈbɪzi],忙的,The street is busy today.,今天街上很繁忙。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
station,KV000467,station,[ˈsteɪʃ(ə)n],[ˈsteɪʃn],车站,The station is near the hotel.,车站在酒店附近。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
place,KV000468,place,[pleɪs],[pleɪs],地方,This is a beautiful place.,这是一个美丽的地方。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
thing,KV000469,thing,[θɪŋ],[θɪŋ],东西；事情,I have many things to do.,我有很多事情要做。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
stay,KV000470,stay,[steɪ],[steɪ],停留；待,We stay at home today.,我们今天待在家里。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
star,KV000471,star,[stɑː(r)],[stɑːr],星星,We can see many stars.,我们能看到许多星星。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
king,KV000472,king,[kɪŋ],[kɪŋ],国王,The king lives in a big house.,国王住在一所大房子里。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
central,KV000473,central,[ˈsentrəl],[ˈsentrəl],中心的；中央的,The museum is in the central square.,博物馆在中心广场。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
take photos,KV000474,take photos,,,拍照,We take photos at the Great Wall.,我们在长城拍照。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
museum,KV000475,museum,[mjuˈziːəm],[mjuˈziːəm],博物馆,We visit the museum today.,我们今天参观博物馆。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
dream,KV000476,dream,[driːm],[driːm],梦想,My dream is to travel.,我的梦想是去旅行。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
sea,KV000477,sea,[siː],[siː],海,We swim in the sea.,我们在海里游泳。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
ski,KV000478,ski,[skiː],[skiː],滑雪,I want to ski in winter.,我想冬天去滑雪。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
eat seafood,KV000479,eat seafood,,,吃海鲜,We eat seafood by the sea.,我们在海边吃海鲜。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
visit the Mogao Caves,KV000480,visit the Mogao Caves,,,参观莫高窟,We visit the Mogao Caves.,我们参观莫高窟。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
West Lake,KV000481,West Lake,,,西湖,West Lake is beautiful.,西湖很美。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
row a boat,KV000482,row a boat,,,划船,We row a boat on West Lake.,我们在西湖划船。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
the Great Wall,KV000483,the Great Wall,,,长城,The Great Wall is in China.,长城在中国。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
summer vacation,KV000484,summer vacation,,,暑假,We often travel during the summer vacation.,我们暑假经常去旅行。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
travel,KV000485,travel,[ˈtræv(ə)l],[ˈtrævl],旅行；旅游,I like to travel with my family.,我喜欢和家人旅行。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
reading,KV000486,reading,[ˈriːdɪŋ],[ˈriːdɪŋ],阅读；读书,Reading is my hobby.,阅读是我的爱好。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
skateboarding,KV000487,skateboarding,[ˈskeɪtbɔːdɪŋ],[ˈskeɪtbɔːrdɪŋ],滑板运动,Skateboarding is my hobby.,滑板运动是我的爱好。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
singing,KV000488,singing,[ˈsɪŋɪŋ],[ˈsɪŋɪŋ],唱歌,Singing is my hobby.,唱歌是我的爱好。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
dancing,KV000489,dancing,[ˈdɑːnsɪŋ],[ˈdænsɪŋ],跳舞,Dancing is her hobby.,跳舞是她的爱好。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
doing jigsaw puzzles,KV000490,doing jigsaw puzzles,,,拼拼图,I like doing jigsaw puzzles.,我喜欢拼拼图。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
making models,KV000491,making models,,,做模型,He likes making models.,他喜欢做模型。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
collecting erasers,KV000492,collecting erasers,,,收集橡皮,She likes collecting erasers.,她喜欢收集橡皮。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
different,KV000493,different,[ˈdɪfrənt],[ˈdɪfrənt],不同的,We have different hobbies.,我们有不同的爱好。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
hobby,KV000494,hobby,[ˈhɒbi],[ˈhɑːbi],爱好,Reading is my hobby.,阅读是我的爱好。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
stamp,KV000495,stamp,[stæmp],[stæmp],邮票,I like collecting stamps.,我喜欢集邮。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
catch,KV000496,catch,[kætʃ],[kætʃ],抓住；捕捉,The cat can catch a fish.,猫能抓到鱼。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
go for a picnic,KV000497,go for a picnic,,,去野餐,We go for a picnic on Sunday.,我们星期日去野餐。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
play the violin,KV000498,play the violin,,,拉小提琴,She can play the violin.,她会拉小提琴。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
go skating,KV000499,go skating,,,去滑冰,We go skating in winter.,我们冬天去滑冰。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
go camping,KV000500,go camping,,,去露营,We go camping in summer.,我们夏天去露营。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
do the housework,KV000501,do the housework,,,做家务,I help do the housework.,我帮忙做家务。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
free,KV000502,free,[friː],[friː],空闲的,Are you free on Sunday?,你星期日有空吗？,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
never,KV000503,never,[ˈnevə(r)],[ˈnevər],从不；从未,I never play with fire.,我从不玩火。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
once a week,KV000504,once a week,,,每周一次,I go swimming once a week.,我每周游泳一次。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
twice a week,KV000505,twice a week,,,每周两次,I play basketball twice a week.,我每周打两次篮球。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
three times a week,KV000506,three times a week,,,每周三次,I read books three times a week.,我每周读三次书。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
Canada,KV000507,Canada,[ˈkænədə],[ˈkænədə],加拿大,Canada is a big country.,加拿大是一个大国。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
Australia,KV000508,Australia,[ɒˈstreɪliə],[ɔːˈstreɪliə],澳大利亚,Koalas live in Australia.,考拉生活在澳大利亚。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
the UK,KV000509,the UK,,,英国,Big Ben is in the UK.,大本钟在英国。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
the USA,KV000510,the USA,,,美国,Disneyland is in the USA.,迪士尼乐园在美国。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
China,KV000511,China,[ˈtʃaɪnə],[ˈtʃaɪnə],中国,The Great Wall is in China.,长城在中国。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
koala,KV000512,koala,[kəʊˈɑːlə],[koʊˈɑːlə],考拉；树袋熊,The koala is eating in a tree.,考拉正在树上吃东西。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
maple leaves,KV000513,maple leaves,,,枫叶,Maple leaves turn red in autumn.,枫叶在秋天变红。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
Big Ben,KV000514,Big Ben,,,大本钟,Big Ben is in the UK.,大本钟在英国。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
Disneyland,KV000515,Disneyland,[ˈdɪznilænd],[ˈdɪznilænd],迪士尼乐园,I want to visit Disneyland.,我想参观迪士尼乐园。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
campfire,KV000516,campfire,[ˈkæmpfaɪə(r)],[ˈkæmpfaɪər],篝火；营火,We sit by the campfire.,我们坐在篝火旁。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
cute,KV000517,cute,[kjuːt],[kjuːt],可爱的,The koala is very cute.,考拉非常可爱。,4,rj_start1,rj_start1::4年级下|rj_start1::5年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 source::rj_start1::grade::5 source::rj_start1::grade::5::上 stage::grade4-new
country,KV000518,country,[ˈkʌntri],[ˈkʌntri],国家,China is my country.,中国是我的国家。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
