NoteID,CanonicalWord,Word,PromptHint,British,American,MeaningPrimary,ExampleSentence,ExampleTranslation,LearnerLevel,LearningOrder,Sources,SourceBooks,Tags
KV000307,read books,read books,,,,读书；看书,I often read books in the library after school.,我放学后经常在图书馆看书。,4,,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::library
KV000308,really,really,,[ˈriːəli],[ˈriːəli],真的；确实,I really like English.,我真的很喜欢英语。,4,,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::library
KV000309,tomorrow,tomorrow,,[təˈmɒrəʊ],[təˈmɑːroʊ],明天,Tomorrow is Monday.,明天是星期一。,4,000078,rj_start1,rj_start1::3年级下|rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::grade4-current
KV000310,wake up,wake up,,[ˈweɪk ˌʌp],[ˈweɪk ˌʌp],醒来；叫醒,I usually wake up before seven on school days.,上学日我通常七点前醒来。,4,,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::library
KV000311,be back,be back,,,,回来,I will be back soon.,我很快回来。,4,,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::library
KV000312,family,family,,[ˈfæməli],[ˈfæməli],家庭；家人,My family often has dinner at home.,我们一家经常在家吃晚饭。,4,,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::library
KV000313,uncle,uncle,,[ˈʌŋk(ə)l],[ˈʌŋkl],叔叔；舅舅等,My uncle often plays football with me.,我叔叔经常和我一起踢足球。,4,,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::library
KV000314,aunt,aunt,,[ɑːnt],[ænt],阿姨；姑姑；姨妈等,My aunt teaches English at a school.,我阿姨在一所学校教英语。,4,,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::library
KV000315,cousin,cousin,,[ˈkʌzn],[ˈkʌzn],堂兄弟姐妹；表兄弟姐妹,My cousin and I often play chess.,我和表兄弟姐妹经常一起下棋。,4,,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::library
KV000316,beautiful,beautiful,,[ˈbjuːtɪf(ə)l],[ˈbjuːtɪf(ə)l],美丽的；漂亮的,West Lake is beautiful in spring.,春天的西湖很美。,4,000182,rj_start1,rj_start1::3年级下|rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::grade4-current
KV000317,lost,lost,,[lɒst],[lɔːst],丢失的；迷路的,My water bottle is lost.,我的水瓶丢了。,4,,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::library
KV000318,water bottle,water bottle,,,,水瓶；水壶,I always take a water bottle to PE class.,我上体育课总会带一个水瓶。,4,,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::library
KV000319,know,know,,[nəʊ],[noʊ],知道；认识,Do you know where the library is?,你知道图书馆在哪里吗？,4,,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::library
KV000320,ok,ok,,[əʊˈkeɪ],[oʊˈkeɪ],好的；可以,OK let's go.,好的，我们走吧。,4,,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::library
KV000321,much,much,,[mʌtʃ],[mʌtʃ],很；非常,Thank you very much.,非常感谢你。,4,,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::library
KV000322,welcome,welcome,,[ˈwelkəm],[ˈwelkəm],欢迎；不客气,You are welcome.,不客气。,4,,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::library
KV000323,cooking dinner,cooking dinner,,,,正在做晚饭,Mum is cooking dinner.,妈妈正在做晚饭。,4,,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::library
KV000324,walking the dog,walking the dog,,,,正在遛狗,I am walking the dog.,我正在遛狗。,4,,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::library
KV000325,watering the plants,watering the plants,,,,正在给植物浇水,She is watering the plants.,她正在给植物浇水。,4,,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::library
KV000326,cleaning the room,cleaning the room,,,,正在打扫房间,He is cleaning the room.,他正在打扫房间。,4,,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::library
KV000327,listening to music,listening to music,,,,正在听音乐,I am listening to music.,我正在听音乐。,4,,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::library
KV000328,watching TV,watching TV,,,,正在看电视,They are watching TV.,他们正在看电视。,4,,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::library
KV000329,feeding the fish,feeding the fish,,,,正在喂鱼,She is feeding the fish.,她正在喂鱼。,4,,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::library
KV000330,play with,play with,,[pleɪ wɪð],[pleɪ wɪð],和……一起玩,I often play with my dog after school.,我放学后经常和我的狗一起玩。,4,,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::library
KV000331,in one hour,in one hour,,,,一小时后,I will be back in one hour.,我一小时后回来。,4,,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::library
KV000332,everyone,everyone,,[ˈevriwʌn],[ˈevriwʌn],每人,Everyone is here.,每个人都在这里。,4,000064,rj_start1,rj_start1::3年级下|rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::grade4-current
KV000333,children,child,,[tʃaɪld],[tʃaɪld],儿童；小孩（复数 children）,The child is in the park.,这个小孩在公园里。,4,000019,rj_start1,rj_start1::3年级下|rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::grade4-current
KV000334,run,run,,[rʌn],[rʌn],跑；奔跑,Don't run in the classroom.,不要在教室里跑。,4,000139,rj_start1,rj_start1::3年级下|rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::grade4-current
KV000335,home,home,,[həʊm],[hoʊm],家；在家,I usually read books at home after dinner.,我通常晚饭后在家看书。,4,,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::library
KV000336,bedroom,bedroom,,[ˈbedruːm],[ˈbedruːm; ˈbedrʊm],卧室,My bedroom has a bed and a desk.,我的卧室里有一张床和一张书桌。,4,000147,rj_start1,rj_start1::3年级下|rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::grade4-current
KV000337,living room,living room,,['lɪvɪŋ ru:m],[ˈlɪvɪŋ ruːm],客厅,We watch TV in the living room.,我们在客厅看电视。,4,000140,rj_start1,rj_start1::3年级下|rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::grade4-current
KV000338,bathroom,bathroom,,[ˈbɑːθruːm; ˈbɑːθrʊm],[ˈbæθruːm],浴室；卫生间,The bathroom is near my bedroom.,浴室在我的卧室附近。,4,000150,rj_start1,rj_start1::3年级下|rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::grade4-current
KV000339,dining room,dining room,,,,餐厅；饭厅,We eat dinner in the dining room.,我们在餐厅吃晚饭。,4,,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::library
KV000340,study,study,,[ˈstʌdi],[ˈstʌdi],书房；学习,Dad is reading a newspaper in the study.,爸爸正在书房里看报纸。,4,000149,rj_start1,rj_start1::3年级下|rj_start1::6年级上|rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 source::rj_start1::grade::3 source::rj_start1::grade::3::下 source::rj_start1::grade::6 source::rj_start1::grade::6::上 stage::grade4-current
KV000341,kitchen,kitchen,,[ˈkɪtʃɪn],[ˈkɪtʃɪn],厨房,Mum is cooking dinner in the kitchen.,妈妈正在厨房里做晚饭。,4,000148,rj_start1,rj_start1::3年级下|rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::grade4-current
KV000342,for rent,for rent,,,,出租,This room is for rent.,这个房间出租。,4,,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::library
KV000343,sofa,sofa,,[ˈsəʊfə],[ˈsoʊfə],沙发,My cat sleeps on the sofa in the afternoon.,我的猫下午睡在沙发上。,4,,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::library
KV000344,running,running,,[ˈrʌnɪŋ],[ˈrʌnɪŋ],跑步,I like running after school.,我喜欢放学后跑步。,4,,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::library
KV000345,basketball,basketball,,[ˈbɑːskɪtbɔːl],[ˈbæskɪtbɔːl],篮球,I play basketball after school.,我放学后打篮球。,4,000032,rj_start1,rj_start1::4年级上|rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-current
